frameId;frame_main;frame_calib;frame_above;swimmerId;swimmerName;eventX;eventY;event;anno_type;custom_event;Temps (s);distance (m)
1172;737;1172;1172;0;A;20.8076;6.1002;track;interp;;19.55;20.8076
1173;738;1173;1173;0;A;20.8076;6.1002;track;interp;;19.57;20.8076
1174;739;1174;1174;0;A;20.8076;6.1002;track;interp;;19.59;20.8076
1175;740;1175;1175;0;A;20.8076;6.1002;track;interp;;19.6;20.8076
1176;741;1176;1176;0;A;20.8383;6.1462;track;interp;;19.62;20.8383
1177;742;1177;1177;0;A;20.8383;6.1462;track;interp;;19.64;20.8383
1178;743;1178;1178;0;A;20.8383;6.1462;track;interp;;19.65;20.8383
1179;744;1179;1179;0;A;20.8383;6.1462;track;interp;;19.67;20.8383
1180;745;1180;1180;0;A;20.8383;6.1462;track;interp;;19.69;20.8383
1181;746;1181;1181;0;A;20.8692;6.1924;track;interp;;19.7;20.8692
1182;747;1182;1182;0;A;20.8692;6.1924;track;interp;;19.72;20.8692
1183;748;1183;1183;0;A;20.8692;6.1924;track;interp;;19.74;20.8692
1184;749;1184;1184;0;A;20.8692;6.1924;track;interp;;19.75;20.8692
1185;750;1185;1185;0;A;20.8692;6.1924;track;interp;;19.77;20.8692
1186;751;1186;1186;0;A;20.9002;6.2388;track;interp;;19.79;20.9002
1187;752;1187;1187;0;A;20.9002;6.2388;track;interp;;19.8;20.9002
1188;753;1188;1188;0;A;20.9002;6.2388;track;interp;;19.82;20.9002
1189;754;1189;1189;0;A;20.9002;6.2388;track;interp;;19.84;20.9002
1190;755;1190;1190;0;A;20.9002;6.2388;track;interp;;19.85;20.9002
1191;756;1191;1191;0;A;20.9313;6.2853;track;interp;;19.87;20.9313
1192;757;1192;1192;0;A;20.9313;6.2853;track;interp;;19.89;20.9313
1193;758;1193;1193;0;A;20.9313;6.2853;track;interp;;19.9;20.9313
1194;759;1194;1194;0;A;20.9313;6.2853;track;interp;;19.92;20.9313
1195;760;1195;1195;0;A;20.9313;6.2853;track;interp;;19.94;20.9313
1196;761;1196;1196;0;A;20.9625;6.332;track;interp;;19.95;20.9625
1197;762;1197;1197;0;A;20.9916;6.3267;track;interp;;19.97;20.9916
1198;763;1198;1198;0;A;20.9916;6.3267;track;interp;;19.99;20.9916
1199;764;1199;1199;0;A;20.9916;6.3267;track;interp;;20;20.9916
1200;765;1200;1200;0;A;20.9916;6.3267;track;interp;;20.02;20.9916
1201;766;1201;1201;0;A;21.023;6.3737;track;interp;;20.04;21.023
1202;767;1202;1202;0;A;21.023;6.3737;track;interp;;20.05;21.023
1203;768;1203;1203;0;A;21.023;6.3737;track;interp;;20.07;21.023
1204;769;1204;1204;0;A;21.023;6.3737;track;interp;;20.09;21.023
1205;770;1205;1205;0;A;21.023;6.3737;track;interp;;20.1;21.023
1206;771;1206;1206;0;A;21.0546;6.4208;track;interp;;20.12;21.0546
1207;772;1207;1207;0;A;21.0546;6.4208;track;interp;;20.14;21.0546
1208;773;1208;1208;0;A;21.0546;6.4208;track;interp;;20.15;21.0546
1209;774;1209;1209;0;A;21.0546;6.4208;track;interp;;20.17;21.0546
1210;775;1210;1210;0;A;21.0546;6.4208;track;interp;;20.19;21.0546
1211;776;1211;1211;0;A;21.0863;6.4681;track;interp;;20.2;21.0863
1212;777;1212;1212;0;A;21.0863;6.4681;track;interp;;20.22;21.0863
1213;778;1213;1213;0;A;21.0863;6.4681;track;interp;;20.24;21.0863
1214;779;1214;1214;0;A;21.0863;6.4681;track;interp;;20.25;21.0863
1215;780;1215;1215;0;A;21.0863;6.4681;track;interp;;20.27;21.0863
1216;781;1216;1216;0;A;21.1181;6.5156;track;interp;;20.29;21.1181
1217;782;1217;1217;0;A;21.1181;6.5156;track;interp;;20.3;21.1181
1218;783;1218;1218;0;A;21.1181;6.5156;track;interp;;20.32;21.1181
1219;784;1219;1219;0;A;21.1181;6.5156;track;interp;;20.34;21.1181
1220;785;1220;1220;0;A;21.1181;6.5156;track;interp;;20.35;21.1181
1221;786;1221;1221;0;A;21.15;6.5632;track;interp;;20.37;21.15
1222;787;1222;1222;0;A;21.15;6.5632;track;interp;;20.39;21.15
1223;788;1223;1223;0;A;21.15;6.5632;track;interp;;20.4;21.15
1224;789;1224;1224;0;A;21.15;6.5632;track;interp;;20.42;21.15
1225;790;1225;1225;0;A;21.15;6.5632;track;interp;;20.44;21.15
1226;791;1226;1226;0;A;21.1821;6.6111;track;interp;;20.45;21.1821
1227;792;1227;1227;0;A;21.1821;6.6111;track;interp;;20.47;21.1821
1228;793;1228;1228;0;A;21.1821;6.6111;track;interp;;20.49;21.1821
1229;794;1229;1229;0;A;21.1821;6.6111;track;interp;;20.5;21.1821
1230;795;1230;1230;0;A;21.1821;6.6111;track;interp;;20.52;21.1821
1231;796;1231;1231;0;A;21.2143;6.6592;track;interp;;20.54;21.2143
1232;797;1232;1232;0;A;21.2143;6.6592;track;interp;;20.55;21.2143
1233;798;1233;1233;0;A;21.2143;6.6592;track;interp;;20.57;21.2143
1234;799;1234;1234;0;A;21.2143;6.6592;track;interp;;20.59;21.2143
1235;800;1235;1235;0;A;21.2143;6.6592;track;interp;;20.6;21.2143
1236;801;1236;1236;0;A;21.2467;6.7075;track;interp;;20.62;21.2467
1237;802;1237;1237;0;A;21.2467;6.7075;track;interp;;20.64;21.2467
1238;803;1238;1238;0;A;21.2467;6.7075;track;click;;20.65;21.2467
