idx,x,y,z
240,-0.15245000786398305,-2.468514702074857,0.625414887001525
241,-0.1329235489296406,-2.0850696204014243,0.688991989667356
242,-0.10679672216486068,-1.7205870802977363,0.7234682076298256
243,-0.07455429246367264,-1.374017949028912,0.7309731954973331
244,-0.03662938216145347,-1.044540766648388,0.7133527960598868
245,0.006582513846201397,-0.731516106416428,0.6722335555636808
246,0.054712692412238174,-0.4344498763573222,0.6090728100945864
247,0.10741088146072096,-0.1529630683743875,0.5251978278567092
248,0.16433887305370984,0.11323371780371114,0.4218364074398079
249,0.22516580884126125,0.36436207706158114,0.3001406260146113
250,0.2895648606809874,0.6005946305354694,0.1612049779804972
251,0.3572110967245309,0.8220713181661261,0.006079859987346301
252,0.3763246194990127,1.0749642153121732,0.12127095630121722
253,0.39823678737481555,1.3219756967985523,0.22177651189935763
254,0.42465862363107015,1.5616014750136566,0.2976695064389477
255,0.4552942275459436,1.793913751162861,0.3501189428418874
0,0.48986627900233637,2.0189171788548066,0.38015204426454535
1,0.5281093697889245,2.2365573528040774,0.38868622962169763
2,0.5697644799286458,2.446728986132561,0.3765563862374972
3,0.6145745136826518,2.6492842201160642,0.3445382041733236
5,1.160947856136595,2.7054226480271693,0.3234906262624936
5,0.7683679511524496,1.9121847272645183,0.2566674542804307
6,0.4373503512212298,1.1977591062111792,0.19224024302044002
7,0.1554752043132217,0.5470581048309839,0.1269835352113391
8,-0.08647022903369346,-0.050846369998135,0.05857815160894351
9,-0.2879194664259582,-0.60132867979611,0.011981361348347758
10,-0.4279884105455048,-1.104323360128344,0.06120111996213374
11,-0.5416884152674426,-1.5772499433762994,0.09008553554487772
12,-0.6333091910843828,-2.0232347955195804,0.09926181961036001
13,-0.7064834695081129,-2.444790628827431,0.08930702077718056
14,-0.7643380387620503,-2.843961585596697,0.060771678318103935
15,-0.8096024519783254,-3.2224292619122603,0.01419774809391325
16,-0.8446884037749433,-3.5815919719675624,-0.04986754938471784
17,-0.8717482777292876,-3.9226252783752082,-0.13086095364152459
18,-0.7853225894632145,-3.9710591568556532,-0.1935695487719412
19,-0.7853225894632145,-3.9710591568556532,-0.1935695487719412
20,-0.6310844832336632,-2.965858600082118,0.09291325870277478
20,-0.551028203791401,-2.2999521458664534,0.26840354052949805
21,-0.4445162853034728,-1.6904364392197768,0.3787766769572462
22,-0.316876014921932,-1.1319079779059562,0.43266831906916414
23,-0.17245820599334527,-0.6203419071414078,0.4369371143808421
24,-0.01492626915163593,-0.15267018184751863,0.39720180070585354
25,0.15255444106082378,0.27350358808234043,0.31819816757234964
26,0.3271901261960467,0.6601042353476417,0.20402291651566332
27,0.5064732583721036,1.0087300194701336,0.05830351753499791
28,0.7061281719000959,1.3805415026449523,0.08413153622577264
29,0.9222530478589319,1.7533222712564671,0.1788805567420856
30,1.1445678933484484,2.096691993795111,0.23439777599812894
